zaman,hiz,hiz_setpoint,heading,yon_setpoint,thrust_sol,thrust_sag
2026-07-17T10:01:34.300000+00:00,1.010,1.000,-1.5862,-1.571,8.17,7.75
2026-07-17T10:01:34.400000+00:00,1.020,1.000,-1.5215,-1.571,8.20,7.64
2026-07-17T10:01:34.500000+00:00,0.977,1.000,-1.5287,-1.571,6.41,9.78
2026-07-17T10:01:34.600000+00:00,0.975,1.000,-1.6049,-1.571,7.78,8.42
2026-07-17T10:01:34.700000+00:00,0.943,1.000,-1.5649,-1.571,7.74,8.72
2026-07-17T10:01:34.800000+00:00,1.006,1.000,-1.5737,-1.571,7.97,7.98
2026-07-17T10:01:34.900000+00:00,1.010,1.000,-1.6009,-1.571,9.27,6.65
2026-07-17T10:01:35+00:00,0.977,1.000,-1.5733,-1.571,6.97,9.21
2026-07-17T10:01:35.100000+00:00,0.988,1.000,-1.5704,-1.571,8.91,7.18
2026-07-17T10:01:35.200000+00:00,0.981,1.000,-1.5893,-1.571,8.99,7.17
2026-07-17T10:01:35.300000+00:00,1.032,1.000,-1.5955,-1.571,8.80,6.95
2026-07-17T10:01:35.400000+00:00,0.992,1.000,-1.5743,-1.571,8.64,7.42
2026-07-17T10:01:35.500000+00:00,0.994,1.000,-1.5890,-1.571,6.90,9.14
2026-07-17T10:01:35.600000+00:00,1.008,1.000,-1.6179,-1.571,7.78,8.15
2026-07-17T10:01:35.700000+00:00,1.029,1.000,-1.5560,-1.571,8.60,7.16
2026-07-17T10:01:35.800000+00:00,0.967,1.000,-1.5895,-1.571,8.48,7.79
2026-07-17T10:01:35.900000+00:00,1.007,1.000,-1.5499,-1.571,7.64,8.30
2026-07-17T10:01:36+00:00,1.008,1.000,-1.5752,-1.571,6.49,9.45
2026-07-17T10:01:36.100000+00:00,1.053,1.000,-1.5325,-1.571,7.10,8.48
2026-07-17T10:01:36.200000+00:00,0.957,1.000,-1.5375,-1.571,8.15,8.20
2026-07-17T10:01:36.300000+00:00,1.039,1.000,-1.5662,-1.571,9.07,6.62
2026-07-17T10:01:36.400000+00:00,0.976,1.000,-1.6124,-1.571,9.15,7.05
2026-07-17T10:01:36.500000+00:00,0.984,1.000,-1.5428,-1.571,7.73,8.40
2026-07-17T10:01:36.600000+00:00,1.010,1.000,-1.5959,-1.571,8.86,7.06
2026-07-17T10:01:36.700000+00:00,0.977,1.000,-1.5763,-1.571,8.65,7.53
2026-07-17T10:01:36.800000+00:00,0.933,1.000,-1.5847,-1.571,8.09,8.45
2026-07-17T10:01:36.900000+00:00,0.957,1.000,-1.5397,-1.571,9.47,6.88
2026-07-17T10:01:37+00:00,0.946,1.000,-1.5727,-1.571,9.74,6.69
2026-07-17T10:01:37.100000+00:00,1.008,1.000,-1.5896,-1.571,8.34,7.60
2026-07-17T10:01:37.200000+00:00,1.037,1.000,-1.5625,-1.571,8.28,7.43
2026-07-17T10:01:37.300000+00:00,0.988,1.000,-1.5752,-1.571,7.87,8.23
2026-07-17T10:01:37.400000+00:00,1.017,1.000,-1.5801,-1.571,6.33,9.53
2026-07-17T10:01:37.500000+00:00,0.991,1.000,-1.5853,-1.571,7.61,8.47
2026-07-17T10:01:37.600000+00:00,1.000,1.000,-1.5950,-1.571,7.20,8.79
2026-07-17T10:01:37.700000+00:00,1.019,1.000,-1.5627,-1.571,6.30,9.55
2026-07-17T10:01:37.800000+00:00,0.974,1.000,-1.5510,-1.571,7.44,8.77
2026-07-17T10:01:37.900000+00:00,0.995,1.000,-1.5535,-1.571,7.45,8.59
2026-07-17T10:01:38+00:00,1.020,1.000,-1.6117,-1.571,6.28,9.56
2026-07-17T10:01:38.100000+00:00,0.998,1.000,-1.5825,-1.571,8.46,7.55
2026-07-17T10:01:38.200000+00:00,0.948,1.000,-1.5548,-1.571,6.24,10.17
2026-07-17T10:01:38.300000+00:00,1.018,1.000,-1.5625,-1.571,7.16,8.69
2026-07-17T10:01:38.400000+00:00,1.063,1.000,-1.5536,-1.571,8.16,7.34
2026-07-17T10:01:38.500000+00:00,1.001,1.000,-1.5906,-1.571,10.32,5.67
2026-07-17T10:01:38.600000+00:00,0.992,1.000,-1.5853,-1.571,7.03,9.04
2026-07-17T10:01:38.700000+00:00,1.021,1.000,-1.6259,-1.571,9.19,6.64
2026-07-17T10:01:38.800000+00:00,0.963,1.000,-1.5594,-1.571,9.99,6.31
2026-07-17T10:01:38.900000+00:00,1.004,1.000,-1.6111,-1.571,7.46,8.50
2026-07-17T10:01:39+00:00,0.955,1.000,-1.5804,-1.571,7.14,9.22
2026-07-17T10:01:39.100000+00:00,1.029,1.000,-1.5654,-1.571,9.96,5.81
2026-07-17T10:01:39.200000+00:00,1.023,1.000,-1.5685,-1.571,4.73,11.09
2026-07-17T10:01:39.300000+00:00,1.073,1.000,-1.5739,-1.571,8.51,6.91
2026-07-17T10:01:39.400000+00:00,0.916,1.000,-1.5978,-1.571,7.87,8.80
2026-07-17T10:01:39.500000+00:00,0.996,1.000,-1.5276,-1.571,6.31,9.72
2026-07-17T10:01:39.600000+00:00,0.985,1.000,-1.5490,-1.571,8.84,7.29
2026-07-17T10:01:39.700000+00:00,1.016,1.000,-1.5643,-1.571,7.69,8.18
2026-07-17T10:01:39.800000+00:00,1.030,1.000,-1.5163,-1.571,6.18,9.58
2026-07-17T10:01:39.900000+00:00,1.044,1.000,-1.5931,-1.571,10.65,5.00
2026-07-17T10:01:40+00:00,1.021,1.000,-1.5543,-1.571,7.43,8.40
2026-07-17T10:01:40.100000+00:00,0.989,1.000,-1.5389,-1.571,8.77,7.32
2026-07-17T10:01:40.200000+00:00,1.057,1.000,-1.5301,-1.571,7.91,7.64
2026-07-17T10:01:40.300000+00:00,0.985,1.000,-1.6186,-1.571,8.47,7.65
2026-07-17T10:01:40.400000+00:00,0.961,1.000,-1.5633,-1.571,7.89,8.42
2026-07-17T10:01:40.500000+00:00,0.984,1.000,-1.5296,-1.571,8.60,7.52
2026-07-17T10:01:40.600000+00:00,0.966,1.000,-1.6095,-1.571,7.11,9.16
2026-07-17T10:01:40.700000+00:00,1.005,1.000,-1.5669,-1.571,7.50,8.46
2026-07-17T10:01:40.800000+00:00,0.975,1.000,-1.5976,-1.571,8.06,8.14
2026-07-17T10:01:40.900000+00:00,1.023,1.000,-1.5692,-1.571,8.14,7.68
2026-07-17T10:01:41+00:00,0.969,1.000,-1.5363,-1.571,7.19,9.06
2026-07-17T10:01:41.100000+00:00,1.013,1.000,-1.5798,-1.571,5.98,9.91
2026-07-17T10:01:41.200000+00:00,1.018,1.000,-1.5996,-1.571,8.74,7.12
2026-07-17T10:01:41.300000+00:00,1.014,1.000,-1.6132,-1.571,10.00,5.88
2026-07-17T10:01:41.400000+00:00,1.034,1.000,-1.5813,-1.571,9.43,6.30
2026-07-17T10:01:41.500000+00:00,1.038,1.000,-1.5698,-1.571,7.25,8.44
2026-07-17T10:01:41.600000+00:00,0.957,1.000,-1.5907,-1.571,11.19,5.15
2026-07-17T10:01:41.700000+00:00,1.024,1.000,-1.5380,-1.571,7.54,8.27
2026-07-17T10:01:41.800000+00:00,0.989,1.000,-1.5432,-1.571,7.94,8.15
2026-07-17T10:01:41.900000+00:00,0.958,1.000,-1.5990,-1.571,7.47,8.87
2026-07-17T10:01:42+00:00,1.057,1.000,-1.6192,-1.571,6.39,9.16
2026-07-17T10:01:42.100000+00:00,0.954,1.000,-1.5650,-1.571,7.08,9.29
2026-07-17T10:01:42.200000+00:00,1.024,1.000,-1.5441,-1.571,6.40,9.40
2026-07-17T10:01:42.300000+00:00,1.009,1.000,-1.5593,-1.571,7.98,7.94
2026-07-17T10:01:42.400000+00:00,1.051,1.000,-1.5780,-1.571,8.23,7.37
2026-07-17T10:01:42.500000+00:00,1.051,1.000,-1.5608,-1.571,9.60,6.00
2026-07-17T10:01:42.600000+00:00,0.996,1.000,-1.5623,-1.571,6.89,9.15
2026-07-17T10:01:42.700000+00:00,0.968,1.000,-1.5574,-1.571,7.97,8.29
2026-07-17T10:01:42.800000+00:00,0.979,1.000,-1.6028,-1.571,8.27,7.90
2026-07-17T10:01:42.900000+00:00,0.979,1.000,-1.5578,-1.571,9.17,6.99
2026-07-17T10:01:43+00:00,1.070,1.000,-1.5835,-1.571,7.37,8.07
2026-07-17T10:01:43.100000+00:00,1.027,1.000,-1.5725,-1.571,7.78,8.00
2026-07-17T10:01:43.200000+00:00,0.997,1.000,-1.5814,-1.571,7.63,8.39
2026-07-17T10:01:43.300000+00:00,1.009,1.000,-1.5344,-1.571,7.85,8.08
2026-07-17T10:01:43.400000+00:00,1.020,1.000,-1.6274,-1.571,8.11,7.73
2026-07-17T10:01:43.500000+00:00,1.033,1.000,-1.5509,-1.571,8.93,6.81
2026-07-17T10:01:43.600000+00:00,1.018,1.000,-1.5722,-1.571,10.25,5.61
2026-07-17T10:01:43.700000+00:00,0.974,1.000,-1.5906,-1.571,7.20,9.01
2026-07-17T10:01:43.800000+00:00,1.032,1.000,-1.5912,-1.571,6.93,8.81
2026-07-17T10:01:43.900000+00:00,0.963,1.000,-1.6274,-1.571,7.31,8.99
2026-07-17T10:01:44+00:00,1.032,1.000,-1.5274,-1.571,7.05,8.70
2026-07-17T10:01:44.100000+00:00,1.020,1.000,-1.6131,-1.571,6.91,8.93
2026-07-17T10:01:44.200000+00:00,1.011,1.000,-1.5436,-1.571,7.53,8.38
2026-07-17T10:01:44.300000+00:00,0.980,1.000,-1.5874,-1.571,6.07,10.09
2026-07-17T10:01:44.400000+00:00,1.021,1.000,-1.5823,-1.571,7.09,8.74
2026-07-17T10:01:44.500000+00:00,0.993,1.000,-1.5851,-1.571,8.01,8.05
2026-07-17T10:01:44.600000+00:00,0.974,1.000,-1.6034,-1.571,7.54,8.67
2026-07-17T10:01:44.700000+00:00,0.964,1.000,-1.5244,-1.571,8.52,7.77
2026-07-17T10:01:44.800000+00:00,0.950,1.000,-1.5275,-1.571,8.79,7.61
2026-07-17T10:01:44.900000+00:00,1.011,1.000,-1.6132,-1.571,10.14,5.77
2026-07-17T10:01:45+00:00,0.811,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.100000+00:00,0.611,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.200000+00:00,0.411,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.300000+00:00,0.211,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.400000+00:00,0.011,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:45.900000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.100000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.200000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.300000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.400000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:46.900000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.100000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.200000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.300000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.400000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:47.900000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.100000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.200000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.300000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.400000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:48.900000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.100000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.200000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.300000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.400000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:49.900000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.100000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.200000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.300000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.400000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.500000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.600000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.700000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.800000+00:00,0.000,,-1.6132,,0.00,0.00
2026-07-17T10:01:50.900000+00:00,0.000,,-1.6132,,0.00,0.00
